longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_category,age_category
-123.15,38.94,22.0,2163.0,436.0,1048.0,358.0,2.7171,95800.0,<1H OCEAN,6.0418994413407825,0.20157189089227925,2.9273743016759775,Low,Moderately Old
-123.1,38.97,36.0,1211.0,247.0,697.0,251.0,2.5761,94900.0,<1H OCEAN,4.824701195219124,0.20396366639141206,2.7768924302788847,Low,Old
-120.46,37.51,22.0,2704.0,497.0,1432.0,399.0,2.9,83100.0,INLAND,6.776942355889724,0.183801775147929,3.588972431077694,Low,Moderately Old
-120.68,37.47,33.0,1028.0,226.0,658.0,197.0,2.3043,66300.0,INLAND,5.218274111675127,0.2198443579766537,3.3401015228426396,Low,Old
-120.75,37.44,27.0,2295.0,424.0,1252.0,350.0,3.6182,123200.0,INLAND,6.557142857142857,0.18474945533769063,3.577142857142857,Medium,Moderately Old
-120.76,37.44,18.0,2003.0,398.0,1333.0,411.0,2.7562,90500.0,INLAND,4.873479318734793,0.19870194707938094,3.24330900243309,Low,New
-120.77,37.42,27.0,949.0,224.0,888.0,241.0,2.3333,72800.0,INLAND,3.9377593360995853,0.23603793466807166,3.684647302904564,Low,Moderately Old
-120.79,37.43,17.0,2534.0,517.0,1764.0,502.0,2.8519,80700.0,INLAND,5.047808764940239,0.20402525651144435,3.5139442231075697,Low,New
-120.79,37.41,35.0,2436.0,466.0,1730.0,469.0,2.2071,85900.0,INLAND,5.1940298507462686,0.19129720853858784,3.6886993603411513,Low,Old
-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,73800.0,INLAND,4.522935779816514,0.23056118999323869,4.513761467889908,Medium,New
-120.71,37.39,40.0,680.0,160.0,785.0,175.0,2.6058,72700.0,INLAND,3.8857142857142857,0.23529411764705882,4.485714285714286,Low,Very Old
-120.69,37.4,46.0,860.0,130.0,496.0,147.0,3.5167,137500.0,INLAND,5.850340136054422,0.1511627906976744,3.3741496598639458,Medium,Very Old
-120.74,37.33,30.0,2390.0,470.0,1409.0,428.0,2.1484,81300.0,INLAND,5.58411214953271,0.19665271966527198,3.292056074766355,Low,Old
-120.75,37.37,32.0,1656.0,317.0,1037.0,286.0,2.4964,88800.0,INLAND,5.79020979020979,0.19142512077294685,3.625874125874126,Low,Old
-120.73,37.38,37.0,653.0,176.0,827.0,176.0,1.9236,64400.0,INLAND,3.710227272727273,0.26952526799387444,4.698863636363637,Low,Old
-120.72,37.38,22.0,1311.0,319.0,1455.0,340.0,2.2813,67300.0,INLAND,3.8558823529411765,0.2433257055682685,4.279411764705882,Low,Moderately Old
-120.73,37.38,23.0,1451.0,292.0,1052.0,265.0,2.8698,72900.0,INLAND,5.475471698113208,0.20124052377670573,3.969811320754717,Low,Moderately Old
-120.71,37.38,14.0,1979.0,432.0,1756.0,382.0,2.6923,71400.0,INLAND,5.180628272251309,0.21829206670035373,4.596858638743456,Low,New
-120.84,37.4,7.0,2773.0,530.0,1374.0,505.0,2.6214,103800.0,INLAND,5.4910891089108915,0.19112874143526867,2.720792079207921,Low,New
-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,3.1111,113900.0,INLAND,5.690437601296597,0.1811449729421817,3.085899513776337,Medium,New
-120.84,37.43,32.0,2892.0,521.0,1580.0,484.0,3.7784,164500.0,INLAND,5.975206611570248,0.1801521438450899,3.2644628099173554,Medium,Old
-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,109400.0,INLAND,5.292792792792793,0.17702127659574468,3.4864864864864864,Low,Old
-120.88,37.37,24.0,1294.0,222.0,684.0,221.0,2.6908,103100.0,INLAND,5.855203619909502,0.17156105100463678,3.0950226244343892,Low,Moderately Old
-120.89,37.33,27.0,2692.0,481.0,1518.0,447.0,2.0417,94200.0,INLAND,6.022371364653244,0.1786775631500743,3.3959731543624163,Low,Moderately Old
-120.64,37.38,21.0,3157.0,637.0,2268.0,620.0,2.567,70400.0,INLAND,5.091935483870968,0.2017738359201774,3.6580645161290324,Low,Moderately Old
-120.64,37.38,19.0,2256.0,449.0,1469.0,435.0,2.5129,84600.0,INLAND,5.186206896551724,0.19902482269503546,3.3770114942528737,Low,Moderately Old
-120.65,37.33,25.0,1731.0,311.0,810.0,266.0,4.1058,107600.0,INLAND,6.507518796992481,0.17966493356441363,3.045112781954887,Medium,Moderately Old
-120.59,37.39,16.0,4717.0,1119.0,3589.0,1017.0,2.1061,72800.0,INLAND,4.638151425762045,0.23722705109179562,3.529006882989184,Low,New
-120.63,37.41,27.0,2083.0,444.0,1462.0,479.0,2.6439,69100.0,INLAND,4.348643006263048,0.21315410465674509,3.0521920668058455,Low,Moderately Old
-120.57,37.43,39.0,2235.0,412.0,1268.0,402.0,2.6758,74600.0,INLAND,5.559701492537314,0.1843400447427293,3.154228855721393,Low,Very Old
-120.6,37.37,10.0,3075.0,498.0,1368.0,487.0,4.6667,130100.0,INLAND,6.314168377823409,0.16195121951219513,2.809034907597536,High,New
-120.6,37.36,27.0,2521.0,484.0,1307.0,456.0,3.0911,86900.0,INLAND,5.5285087719298245,0.19198730662435542,2.866228070175439,Medium,Moderately Old
-120.63,37.36,16.0,1605.0,282.0,866.0,284.0,4.0694,110200.0,INLAND,5.651408450704225,0.17570093457943925,3.0492957746478875,Medium,New
-120.62,37.35,18.0,874.0,203.0,572.0,190.0,1.6833,71000.0,INLAND,4.6,0.2322654462242563,3.0105263157894737,Low,New
-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,83500.0,INLAND,5.242792109256449,0.21099855282199712,3.056145675265554,Medium,New
-120.62,37.37,8.0,2608.0,428.0,1530.0,435.0,3.968,102100.0,INLAND,5.995402298850575,0.16411042944785276,3.5172413793103448,Medium,New
-120.59,37.36,11.0,3946.0,978.0,2814.0,953.0,2.0179,87300.0,INLAND,4.140608604407135,0.24784591991890523,2.9527806925498425,Low,New
-120.6,37.35,34.0,1722.0,316.0,904.0,315.0,2.4653,66100.0,INLAND,5.466666666666667,0.1835075493612079,2.86984126984127,Low,Old
-120.61,37.35,34.0,1900.0,401.0,1009.0,385.0,2.2222,75000.0,INLAND,4.935064935064935,0.21105263157894738,2.620779220779221,Low,Old
-120.62,37.35,20.0,1457.0,372.0,1000.0,346.0,1.4615,69200.0,INLAND,4.210982658959537,0.2553191489361702,2.8901734104046244,Very Low,Moderately Old
-120.61,37.32,18.0,5009.0,826.0,2497.0,805.0,4.25,146300.0,INLAND,6.222360248447205,0.16490317428628468,3.101863354037267,Medium,New
-120.6,37.34,34.0,1830.0,431.0,1304.0,415.0,2.1182,68900.0,INLAND,4.409638554216867,0.2355191256830601,3.1421686746987953,Low,Old
-120.61,37.36,16.0,638.0,,380.0,132.0,1.9135,87500.0,INLAND,4.833333333333333,,2.878787878787879,Low,New
-120.57,37.35,18.0,704.0,176.0,520.0,154.0,3.003,101300.0,INLAND,4.571428571428571,0.25,3.3766233766233764,Medium,New
-120.6,37.35,19.0,3874.0,676.0,2441.0,707.0,3.2955,88600.0,INLAND,5.479490806223479,0.174496644295302,3.4526166902404527,Medium,Moderately Old
-120.59,37.35,15.0,3249.0,613.0,1569.0,595.0,3.5393,88000.0,INLAND,5.460504201680672,0.1886734379809172,2.6369747899159663,Medium,New
-120.58,37.36,33.0,3564.0,716.0,2603.0,696.0,2.2179,67500.0,INLAND,5.120689655172414,0.20089786756453423,3.7399425287356323,Low,Old
-120.64,37.2,16.0,2236.0,438.0,1361.0,393.0,2.0066,125000.0,INLAND,5.689567430025445,0.19588550983899822,3.4631043256997454,Low,New
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,141400.0,INLAND,6.878048780487805,0.1624113475177305,2.8780487804878048,Medium,Moderately Old
-120.49,37.26,28.0,2159.0,416.0,1283.0,378.0,1.8939,83000.0,INLAND,5.711640211640212,0.19268179712830014,3.394179894179894,Low,Moderately Old
-120.5,37.37,18.0,8606.0,1678.0,5303.0,1644.0,2.4012,79700.0,INLAND,5.234793187347932,0.19498024633976296,3.225669099756691,Low,New
-120.41,37.16,21.0,1684.0,341.0,1052.0,312.0,2.0809,95800.0,INLAND,5.397435897435898,0.20249406175771972,3.371794871794872,Low,Moderately Old
-120.51,37.32,13.0,2109.0,477.0,1108.0,466.0,2.3099,89600.0,INLAND,4.5257510729613735,0.22617354196301565,2.3776824034334765,Low,New
-120.49,37.32,10.0,1275.0,255.0,620.0,240.0,3.0263,118300.0,INLAND,5.3125,0.2,2.5833333333333335,Medium,New
-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,2.75,83200.0,INLAND,5.275204359673024,0.19834710743801653,3.155313351498638,Low,New
-120.49,37.32,13.0,3474.0,927.0,2149.0,821.0,1.9528,85300.0,INLAND,4.23142509135201,0.266839378238342,2.617539585870889,Low,New
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,130600.0,INLAND,4.620558375634518,0.2463608898654216,2.204314720812183,Low,New
-120.47,37.32,15.0,3952.0,984.0,2024.0,1026.0,2.558,121600.0,INLAND,3.8518518518518516,0.24898785425101214,1.97270955165692,Low,New
-120.5,37.34,16.0,1245.0,231.0,956.0,219.0,3.4559,108000.0,INLAND,5.684931506849315,0.1855421686746988,4.365296803652968,Medium,New
-120.48,37.34,8.0,6146.0,1017.0,2821.0,987.0,4.67,127600.0,INLAND,6.226950354609929,0.16547347868532378,2.858156028368794,High,New
-120.47,37.34,9.0,2934.0,511.0,1227.0,501.0,3.6742,117200.0,INLAND,5.8562874251497,0.1741649625085208,2.4491017964071857,Medium,New
-120.43,37.32,16.0,1170.0,178.0,566.0,181.0,5.2522,125300.0,INLAND,6.464088397790055,0.15213675213675212,3.1270718232044197,High,New
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,117800.0,INLAND,6.690355329949239,0.15326251896813353,3.1370558375634516,High,Moderately Old
-120.45,37.32,19.0,3136.0,466.0,1631.0,484.0,3.6471,101400.0,INLAND,6.479338842975206,0.1485969387755102,3.3698347107438016,Medium,Moderately Old
-120.46,37.33,4.0,786.0,116.0,368.0,109.0,6.3215,138200.0,INLAND,7.2110091743119265,0.1475826972010178,3.376146788990826,Very High,New
-120.46,37.33,17.0,6111.0,1171.0,2950.0,1104.0,3.2852,98800.0,INLAND,5.5353260869565215,0.19162166584846999,2.6721014492753623,Medium,New
-120.44,37.31,16.0,3369.0,532.0,1770.0,574.0,5.2662,126200.0,INLAND,5.869337979094077,0.1579103591570199,3.083623693379791,High,New
-120.45,37.31,20.0,4379.0,753.0,2055.0,716.0,3.7652,133500.0,INLAND,6.115921787709497,0.17195706782370404,2.8701117318435756,Medium,Moderately Old
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,95300.0,INLAND,5.610619469026549,0.1804416403785489,2.697345132743363,Medium,Moderately Old
-120.48,37.31,42.0,2361.0,512.0,1684.0,511.0,2.355,75600.0,INLAND,4.620352250489237,0.216857263871241,3.295499021526419,Low,Very Old
-120.5,37.31,36.0,2162.0,433.0,1048.0,451.0,2.6797,81800.0,INLAND,4.793791574279379,0.20027752081406106,2.3237250554323725,Low,Old
-120.49,37.31,45.0,1834.0,421.0,1405.0,407.0,2.0521,72400.0,INLAND,4.506142506142506,0.22955288985823338,3.4520884520884523,Low,Very Old
-120.48,37.3,49.0,2919.0,719.0,1956.0,679.0,1.5427,88500.0,INLAND,4.298969072164948,0.24631723192874272,2.8807069219440353,Low,Very Old
-120.48,37.3,39.0,1015.0,356.0,875.0,313.0,1.5,67000.0,INLAND,3.242811501597444,0.35073891625615766,2.7955271565495208,Very Low,Very Old
-120.49,37.3,50.0,985.0,309.0,621.0,250.0,1.3125,60900.0,INLAND,3.94,0.31370558375634516,2.484,Very Low,Very Old
-120.44,37.31,21.0,6911.0,1341.0,3967.0,1297.0,3.0515,95200.0,INLAND,5.328450269853508,0.1940384893647808,3.058596761757903,Medium,Moderately Old
-120.46,37.31,35.0,2042.0,378.0,953.0,356.0,2.7344,87800.0,INLAND,5.735955056179775,0.1851126346718903,2.6769662921348316,Low,Old
-120.47,37.3,40.0,3693.0,771.0,2102.0,742.0,2.1838,75000.0,INLAND,4.977088948787062,0.20877335499593827,2.8328840970350404,Low,Very Old
-120.46,37.3,36.0,3346.0,739.0,2151.0,713.0,2.3095,68300.0,INLAND,4.692847124824684,0.22086072922893007,3.016830294530154,Low,Old
-120.51,37.29,20.0,4927.0,1042.0,4205.0,1009.0,1.7679,79800.0,INLAND,4.883052527254708,0.2114877207225492,4.167492566897919,Low,Moderately Old
-120.5,37.3,29.0,1572.0,456.0,1697.0,429.0,1.76,63200.0,INLAND,3.664335664335664,0.2900763358778626,3.9557109557109555,Low,Moderately Old
-120.49,37.3,35.0,1313.0,324.0,1350.0,343.0,1.75,57600.0,INLAND,3.82798833819242,0.24676313785224677,3.935860058309038,Low,Old
-120.49,37.29,17.0,2414.0,594.0,2487.0,582.0,1.0955,62700.0,INLAND,4.147766323024055,0.24606462303231152,4.27319587628866,Very Low,New
-120.47,37.29,16.0,749.0,222.0,1277.0,224.0,1.2054,60900.0,INLAND,3.34375,0.2963951935914553,5.700892857142857,Very Low,New
-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,60400.0,INLAND,3.4126506024096384,0.3058252427184466,4.819277108433735,Low,New
-120.47,37.28,19.0,1548.0,319.0,1227.0,309.0,1.7756,73300.0,INLAND,5.009708737864078,0.20607235142118863,3.970873786407767,Low,Moderately Old
-120.49,37.28,11.0,1721.0,381.0,1708.0,373.0,1.9535,57100.0,INLAND,4.613941018766756,0.22138291690877396,4.579088471849866,Low,New
-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,81100.0,INLAND,4.8720136518771335,0.20945709281961472,2.8293515358361776,Low,New
-120.44,37.29,18.0,1260.0,268.0,576.0,263.0,1.7222,101500.0,INLAND,4.7908745247148286,0.2126984126984127,2.1901140684410647,Low,New
-120.46,37.29,30.0,2972.0,635.0,1940.0,590.0,2.3594,72300.0,INLAND,5.03728813559322,0.21366083445491252,3.288135593220339,Low,Old
-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,212200.0,INLAND,7.572769953051643,0.12585244885306882,3.15962441314554,High,New
-120.4,37.3,28.0,1401.0,,967.0,257.0,1.5917,89400.0,INLAND,5.45136186770428,,3.762645914396887,Low,Moderately Old
-120.3,37.34,33.0,993.0,186.0,556.0,175.0,2.4286,103600.0,INLAND,5.674285714285714,0.18731117824773413,3.177142857142857,Low,Old
-120.32,37.29,38.0,576.0,,478.0,112.0,2.3382,59600.0,INLAND,5.142857142857143,,4.267857142857143,Low,Very Old
-120.31,37.29,40.0,1542.0,341.0,1283.0,341.0,1.6929,55900.0,INLAND,4.521994134897361,0.22114137483787288,3.7624633431085046,Low,Very Old
-120.31,37.29,36.0,969.0,206.0,732.0,175.0,1.5938,57600.0,INLAND,5.537142857142857,0.21259029927760578,4.182857142857143,Low,Old
-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172,56300.0,INLAND,3.6578947368421053,0.27050359712230215,4.2631578947368425,Low,New
-120.25,37.23,34.0,1656.0,328.0,1110.0,332.0,2.1845,59900.0,INLAND,4.9879518072289155,0.19806763285024154,3.3433734939759034,Low,Old
-120.24,37.21,31.0,2447.0,465.0,1313.0,352.0,3.3929,93800.0,INLAND,6.951704545454546,0.190028606456886,3.7301136363636362,Medium,Old
-120.35,37.31,17.0,605.0,159.0,416.0,83.0,2.0,87500.0,INLAND,7.289156626506024,0.2628099173553719,5.0120481927710845,Low,New
-121.0,37.25,31.0,1923.0,341.0,806.0,349.0,3.1738,97600.0,INLAND,5.510028653295129,0.17732709308372335,2.30945558739255,Medium,Old
-121.0,37.26,45.0,1750.0,371.0,847.0,354.0,1.7062,77400.0,INLAND,4.943502824858757,0.212,2.3926553672316384,Low,Very Old
-121.0,37.25,21.0,1937.0,389.0,1002.0,373.0,2.6087,96200.0,INLAND,5.193029490616622,0.20082601961796592,2.6863270777479893,Low,Moderately Old
-121.01,37.25,16.0,2216.0,458.0,1135.0,424.0,2.7316,97500.0,INLAND,5.226415094339623,0.20667870036101083,2.67688679245283,Low,New
-121.06,37.18,30.0,2603.0,507.0,1491.0,473.0,3.0909,123400.0,INLAND,5.503171247357294,0.19477525931617365,3.1522198731501057,Medium,Old
-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,97200.0,INLAND,10.787581699346406,0.2053923053620115,3.2483660130718954,Medium,Moderately Old
-121.02,37.09,17.0,1118.0,270.0,560.0,244.0,2.0216,112500.0,INLAND,4.581967213114754,0.24150268336314848,2.2950819672131146,Low,New
-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,117700.0,INLAND,5.665441176470588,0.20311486048020766,3.235294117647059,Low,Old
-120.77,37.01,28.0,1689.0,378.0,1057.0,267.0,3.125,156300.0,INLAND,6.325842696629214,0.22380106571936056,3.958801498127341,Medium,Moderately Old
-120.95,37.09,43.0,1116.0,222.0,801.0,207.0,2.875,97200.0,INLAND,5.391304347826087,0.1989247311827957,3.869565217391304,Low,Very Old
-120.85,37.08,3.0,3425.0,611.0,1588.0,459.0,4.1779,147800.0,INLAND,7.461873638344227,0.1783941605839416,3.4596949891067537,Medium,New
-120.85,37.07,16.0,1795.0,362.0,1642.0,340.0,2.5363,86300.0,INLAND,5.279411764705882,0.20167130919220055,4.829411764705882,Low,New
-120.84,37.07,24.0,1520.0,335.0,882.0,306.0,2.2019,100000.0,INLAND,4.967320261437909,0.22039473684210525,2.8823529411764706,Low,Moderately Old
-120.84,37.06,14.0,1506.0,380.0,1096.0,352.0,1.1301,78500.0,INLAND,4.278409090909091,0.25232403718459495,3.1136363636363638,Very Low,New
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,82000.0,INLAND,4.14785373608903,0.2472211575316213,2.8553259141494434,Low,Old
-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,88600.0,INLAND,4.917874396135265,0.1969548133595285,3.243961352657005,Medium,Moderately Old
-120.87,37.05,29.0,4176.0,779.0,2092.0,741.0,2.595,104200.0,INLAND,5.635627530364372,0.18654214559386972,2.823211875843455,Low,Moderately Old
-120.85,37.05,32.0,2893.0,481.0,1198.0,466.0,3.1719,140600.0,INLAND,6.208154506437769,0.16626339440027654,2.570815450643777,Medium,Old
-120.84,37.05,8.0,1944.0,283.0,814.0,276.0,5.3988,165500.0,INLAND,7.043478260869565,0.1455761316872428,2.949275362318841,High,New
-120.79,37.08,9.0,97.0,20.0,91.0,22.0,2.9063,55000.0,INLAND,4.409090909090909,0.20618556701030927,4.136363636363637,Low,New
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,120200.0,INLAND,5.117808219178082,0.20369379014989294,2.66027397260274,Low,New
-120.82,37.05,15.0,1385.0,288.0,775.0,255.0,1.933,140600.0,INLAND,5.431372549019608,0.20794223826714803,3.0392156862745097,Low,New
-120.65,37.09,22.0,886.0,173.0,595.0,161.0,2.4398,150000.0,INLAND,5.503105590062112,0.19525959367945825,3.6956521739130435,Low,Moderately Old
-120.61,37.03,34.0,1841.0,354.0,1019.0,356.0,1.7841,67500.0,INLAND,5.171348314606742,0.19228680065181966,2.8623595505617976,Low,Old
-120.7,36.99,32.0,320.0,73.0,222.0,78.0,2.9271,87500.0,INLAND,4.102564102564102,0.228125,2.8461538461538463,Low,Old
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,49500.0,INLAND,4.93646408839779,0.20369334079462786,4.276243093922652,Low,Moderately Old
-120.63,36.98,20.0,2380.0,489.0,1581.0,505.0,2.0595,61300.0,INLAND,4.712871287128713,0.20546218487394957,3.130693069306931,Low,Moderately Old
-120.64,36.99,23.0,2363.0,449.0,1168.0,410.0,2.2794,75700.0,INLAND,5.763414634146342,0.1900126957257723,2.848780487804878,Low,Moderately Old
-120.62,36.99,32.0,2455.0,508.0,1344.0,492.0,1.9732,69400.0,INLAND,4.989837398373984,0.2069246435845214,2.731707317073171,Low,Old
-120.67,37.37,18.0,164.0,30.0,104.0,32.0,1.6607,87500.0,INLAND,5.125,0.18292682926829268,3.25,Low,New
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,44000.0,INLAND,6.631818181818182,0.1973954763536669,2.6863636363636365,Low,Very Old
-121.18,41.31,22.0,2124.0,432.0,829.0,313.0,2.4519,57500.0,INLAND,6.785942492012779,0.2033898305084746,2.648562300319489,Low,Moderately Old
-120.87,41.54,21.0,1091.0,208.0,660.0,188.0,2.2321,34600.0,INLAND,5.803191489361702,0.19065077910174152,3.5106382978723403,Low,Moderately Old
-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074,69100.0,INLAND,7.365284974093265,0.1983819908547309,2.3108808290155443,Low,New
-120.48,41.82,20.0,1367.0,284.0,429.0,181.0,2.0227,47500.0,INLAND,7.552486187845304,0.2077542062911485,2.3701657458563536,Low,Moderately Old
-120.08,41.79,34.0,1355.0,262.0,434.0,178.0,2.0903,56100.0,INLAND,7.612359550561798,0.19335793357933578,2.438202247191011,Low,Old
-120.12,41.4,33.0,2820.0,515.0,976.0,403.0,2.6062,52600.0,INLAND,6.997518610421836,0.18262411347517732,2.4218362282878414,Low,Old
-120.55,41.61,22.0,9047.0,1831.0,4276.0,1622.0,2.0802,47900.0,INLAND,5.577681874229347,0.20238753177849012,2.636251541307028,Low,Moderately Old
-119.54,38.51,14.0,1250.0,272.0,721.0,234.0,2.35,95700.0,INLAND,5.3418803418803416,0.2176,3.0811965811965814,Low,New
-119.44,38.53,20.0,1963.0,434.0,682.0,273.0,1.5817,97800.0,INLAND,7.190476190476191,0.22109016811003565,2.498168498168498,Low,Moderately Old
-119.3,38.26,19.0,3325.0,660.0,750.0,286.0,2.9509,114800.0,INLAND,11.625874125874127,0.19849624060150375,2.6223776223776225,Low,Moderately Old
-118.98,38.03,15.0,991.0,277.0,419.0,170.0,3.5469,82500.0,INLAND,5.829411764705882,0.2795156407669021,2.4647058823529413,Medium,New
-119.07,37.8,12.0,1736.0,352.0,330.0,123.0,3.5294,160700.0,INLAND,14.113821138211382,0.20276497695852536,2.682926829268293,Medium,New
-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,130000.0,INLAND,12.7421875,0.2053954629061925,2.2265625,Low,New
-118.45,37.7,15.0,2199.0,453.0,899.0,347.0,2.35,107800.0,INLAND,6.337175792507205,0.20600272851296045,2.590778097982709,Low,New
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,159300.0,INLAND,7.368303571428571,0.2359890942138746,2.421875,Medium,Moderately Old
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,242700.0,INLAND,11.402898550724638,0.1771733604473818,2.6115942028985506,Medium,New
-119.02,37.64,14.0,5919.0,1278.0,265.0,112.0,3.2431,221400.0,INLAND,52.848214285714285,0.21591485048150025,2.3660714285714284,Medium,New
-118.98,37.65,18.0,1795.0,416.0,483.0,208.0,4.5375,169800.0,INLAND,8.629807692307692,0.23175487465181058,2.3221153846153846,High,New
-118.99,37.65,20.0,2474.0,625.0,338.0,141.0,5.01,195500.0,INLAND,17.54609929078014,0.2526273241713824,2.397163120567376,High,Moderately Old
-118.98,37.64,17.0,3769.0,908.0,1160.0,453.0,3.05,188900.0,INLAND,8.32008830022075,0.24091270894136377,2.5607064017660046,Medium,New
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,162500.0,INLAND,8.149572649572649,0.2852648138437336,2.4572649572649574,Medium,New
-118.97,37.64,14.0,2284.0,622.0,342.0,137.0,3.0921,87500.0,INLAND,16.67153284671533,0.2723292469352014,2.4963503649635035,Medium,New
-118.97,37.64,14.0,1847.0,439.0,238.0,98.0,3.6042,137500.0,INLAND,18.846938775510203,0.23768272874932322,2.4285714285714284,Medium,New
-118.99,37.63,10.0,7744.0,1573.0,483.0,224.0,3.2917,231800.0,INLAND,34.57142857142857,0.203125,2.15625,Medium,New
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,159900.0,<1H OCEAN,5.082224909310762,0.19414703783012136,3.506650544135429,Medium,New
-121.63,36.71,19.0,5015.0,1013.0,3251.0,940.0,3.9818,152900.0,<1H OCEAN,5.335106382978723,0.2019940179461615,3.4585106382978723,Medium,Moderately Old
-121.62,36.71,24.0,4195.0,706.0,2200.0,647.0,4.3451,177800.0,<1H OCEAN,6.483771251931993,0.16829558998808106,3.400309119010819,Medium,Moderately Old
-121.62,36.74,30.0,1337.0,253.0,838.0,247.0,5.0374,165400.0,<1H OCEAN,5.412955465587045,0.18922961854899029,3.3927125506072873,High,Old
-121.64,36.7,32.0,4089.0,735.0,2927.0,713.0,4.1675,142500.0,<1H OCEAN,5.73492286115007,0.1797505502567865,4.105189340813464,Medium,Old
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,148100.0,<1H OCEAN,4.7915057915057915,0.2127316680096696,2.6766409266409266,Medium,Moderately Old
